epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,121.708,2.25297,6.40185,1.47997,0.00103,0.00036,0.00058,0.00045,1.98918,6.58796,1.21937,2.23029e-05,2.23029e-05,2.23029e-05
2,247.056,2.14528,5.50971,1.27078,0.63573,0.02482,0.01569,0.00852,1.92961,5.61253,1.1658,4.41943e-05,4.41943e-05,4.41943e-05
