epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1101.03,2.22835,6.29042,1.48576,0,0,0,0,2.048,6.04679,1.27831,2.20906e-05,2.20906e-05,2.20906e-05
